,words,x,y
3547,"31,",-1.5846643,1.1696316
3548,rectification,0.8820221,1.5674099
3549,infringing,-0.32888287,0.78414184
3550,interests.,0.19160353,0.2570432
3551,MIIT,-0.60999966,-3.2513022
3552,enterprises,-0.6331849,-1.6428564
3553,self-examination,0.4536492,0.8336114
3554,"correction,",0.5432956,1.0633749
3555,kits,1.4670197,-0.0860282
3556,('SDK'),1.8901877,-0.5775626
3557,users',2.1663678,-1.8935484
3558,things.,-1.65238,-1.3343104
3559,provincial,-0.43721986,-1.2879966
3560,"administrations,",-0.33179894,-1.063982
3561,inspection,0.06173511,0.048391584
3562,"SDKs,",-0.7086949,-0.2764448
3563,exposure,-0.9802908,-0.0707898
3564,"continues,",0.9915764,0.08662906
3565,"announcements,",0.93366194,0.8307662
3566,"removals,",1.0464054,0.5885214
3567,"disconnection,",0.36022902,0.2627699
3568,adopted.,-0.17494126,-0.4032397
3569,pilot,-1.7032454,1.1900029
3570,demonstration,-0.9624483,0.014164631
3571,Notice').,-1.0430586,0.47314432
3572,Notice,-1.0002573,-2.8308184
3573,solutions,-0.8109144,0.23259147
3574,"cities,",-1.211394,-0.9152879
3575,Big,-1.1345917,-0.64466
3576,"Data,",-1.1765097,-0.34575418
3577,artificial,-1.1977972,2.5738947
3578,"intelligence,",-0.8382453,0.08837766
3579,blockchain.,-0.16598882,0.31553623
3580,asset,1.4994745,-0.67085254
3581,"identification,",0.50407946,-1.0843922
3582,"encryption,",0.5634701,-1.0614469
3583,leak,-0.015765963,-1.1392375
3584,"traceability,",-0.13600755,-1.0965106
3585,"verification,",-0.033216372,-0.59927505
3586,sharing.,1.4964093,-0.502331
3587,emphasises,-0.29445106,-0.98791784
3588,"solutions,",-0.15718167,0.008720198
3589,capabilities,0.0048129125,-1.2889267
3590,infrastructures.,0.0478538,-1.2923182
3591,Chinese,-0.7990822,-0.5852834
3592,"Division,",-1.8091873,-0.511913
3593,dealing,-2.101893,-0.8727805
3594,(Law,-2.649804,-0.6487751
3595,33,-2.2831662,-0.5902629
3596,"2017),",-1.9303306,-0.30911812
3597,answered,-1.0059353,0.13861711
3598,192,-0.52001405,0.3103995
3599,inquiries,-0.008272458,0.39724895
3600,notifications,-1.1873738,-1.3084573
3601,nine,-0.82689697,-1.1434236
3602,many,0.22770497,-2.117038
3603,came,0.36656594,-1.8280901
3604,sectors.,0.75329936,-0.023479035
3605,achievements,-0.3565262,-0.9910298
3606,completion,0.34402913,-0.71798795
3607,Whistleblower,-1.1304923,-1.2596105
3608,(2015).,-0.73101324,-0.6343357
3609,Media,-1.1211928,-0.37248915
3610,('ACMA'),-0.9257819,-0.19172694
3611,intelligence,-0.7845914,1.8108459
3612,AI,10.093001,3.0699613
3613,Things,-1.5051516,1.2552003
3614,IoT,-1.0239375,-1.5521443
3615,media,-1.2643385,0.2940315
3616,"AI,",3.8257825,1.6700977
3617,overview,0.42393222,0.22211939
3618,Ethics,-1.6913347,0.08320082
3619,"Framework,",-0.03608015,-1.2118171
3620,facing,-0.09378004,-0.4160659
3621,markets.,-1.1229544,-0.060842093
3622,spectrum,-0.3563176,-2.5816193
3623,"standards,",0.70607454,-2.2122648
3624,"safeguards,",0.670481,-1.3257071
3625,ACMA's,-0.2977426,-0.600508
3626,('ODPA'),-0.474687,0.086585894
3627,placed,-1.069713,-1.0659176
3628,ODPA,-1.4211727,-0.23261024
3629,preventing,-0.5667232,1.0855175
3630,harm,-1.0566062,0.26149788
3631,punishing,-0.3326257,-0.25781962
3632,"it,",0.7584827,-0.77888894
3633,2019-2022,-1.2896044,-0.40803328
3634,plan.,-1.2166977,-0.60060465
3635,progress,-0.66019934,-2.085533
3636,ODPA's,-0.8514981,-0.58639514
3637,delivering,-0.5740576,1.055682
3638,elevating,0.6066122,1.6100401
3639,around,0.5193318,0.65677905
3640,"steps,",0.6220942,-0.81918615
3641,playing,0.6221023,0.049201515
3642,Bailiwick's,-0.27314442,0.2383917
3643,pieces,-0.59137136,0.20501362
3644,matters.,-0.4247207,0.5608931
3645,case,1.8818038,0.28746784
3646,studies,1.0762285,-1.9450129
3647,infringements,1.0126917,-1.3430096
3648,learning,3.1686823,-0.8936841
3649,"outcomes,",0.7884722,-0.8589546
3650,statistics,-0.84989697,-0.16462153
3651,67,-0.44027004,-0.62383676
3652,50,0.11302785,-0.9921508
3653,ODPA.,-0.21263395,-0.3202476
3654,Columbia,-1.1795988,-0.079445034
3655,('OIPC'),-1.707313,0.3545599
3656,"bars,",-0.09725375,-0.7065727
3657,"gatherings,",-0.41690516,-0.96056354
3658,"events,",-0.7017394,-0.8774766
3659,Public,-1.2847925,-0.82943213
3660,Officer's,-1.3440733,-0.48722476
3661,('PHO'),-1.2385203,-0.60841405
3662,"establishments,",-1.1439081,-0.5367341
3663,liquor,-1.4753095,0.59648716
3664,events,-0.25278807,1.0697776
3665,Food,-1.4500338,-1.9169121
3666,gatherings,-0.4133371,-0.22879645
3667,Events,-1.6189739,-1.1469704
3668,already,1.6349864,-1.4408932
3669,"reservations,",0.49908975,0.9671876
3670,retain,1.9038312,1.4345165
3671,every,1.3874933,1.4541672
3672,"days,",1.4497708,0.11840383
3673,venues,1.5394644,-0.47578734
3674,hosting,0.14860594,-0.65578574
3675,days.,-0.39380515,0.4504366
3676,organisers,-0.15817504,-0.25979298
3677,takes,1.2959894,-0.28344217
3678,vacation,0.14958012,-0.49900785
3679,"accommodation,",0.4089949,-0.4180807
3680,owner,0.15604907,-0.5445877
3681,rental,0.16982038,-0.45444727
3682,organiser,0.19492327,0.7219213
3683,assists,-0.051874734,-1.2086487
3684,meets,0.80516964,-1.1245368
3685,SBC,-2.711857,-1.1747549
3686,c,-2.5543964,-1.1871581
3687,63,-1.8263327,-0.7353021
3688,('PIPA').,0.10224715,-0.041979168
3689,"keeping,",0.6174008,0.523518
3690,"retention,",0.30479804,0.10019815
3691,('SP'),-1.7012771,0.8515399
3692,"800-53B,",-1.204766,0.7399455
3693,baselines,2.193131,1.9816393
3694,SP,-0.7671353,-0.2562002
3695,800-53B,-0.6855461,0.34129292
3696,"low-impact,",0.18559802,0.14207938
3697,"moderate-impact,",0.09515078,-0.051251974
3698,high-impact,0.22430532,-0.431233
3699,irrespective,0.082279116,-0.3272286
3700,level.,-0.15999492,-0.7062112
3701,section,0.1517162,1.6945554
3702,overlays,0.9182502,0.47302845
3703,customisation,0.7632097,0.3436003
3704,communities,0.87360877,0.6474374
3705,"technologies,",0.6136102,0.3385208
3706,environments,0.13653457,-0.021143388
3707,Advertising,-0.80197024,-0.79129434
3708,Bureau,-0.6252717,-0.75503796
3709,('IAB'),-0.4070754,-0.5313422
3710,IAB's,-2.0896752,1.1895115
3711,Compliance,-2.3774784,0.3486144
3712,"Manager,",-2.2709017,-0.055302262
3713,Ninon,-1.463523,0.2871806
3714,"Vagner,",-0.8248495,0.67212886
3715,publishers,1.796846,-0.07538881
3716,2.0,-1.1708302,0.5459381
3717,('TCF,-2.5194514,1.099571
3718,2.0'),-2.665385,1.018967
3719,TCF,1.2414913,-1.1956959
3720,standardise,0.26832083,-0.047409497
3721,transmission,2.7448454,1.9617258
3722,alignment,1.1050178,-0.1579146
3723,supply,0.019501546,-0.7840469
3724,chain,-0.53165734,-0.788675
3725,"specification,",0.6351016,-1.0289587
3726,instance,0.94002795,-0.5658547
3727,('CMP'),0.20267859,1.0384829
3728,interfaces,0.9138485,-0.15075801
3729,preferences,0.717501,-0.6111343
3730,"vendors,",0.6854628,-0.63095635
3731,ask,0.980787,-0.29290408
3732,verify,1.3405657,-0.28895396
3733,signals,0.8450618,-0.38518637
3734,storing,0.94085145,0.13643034
3735,devices,-0.2655514,-0.45233762
3736,Parliament,-2.7236717,0.98371536
3737,('Duma'),-1.8448555,0.15602137
3738,'On,-3.144957,-0.6365658
3739,System',-2.4915314,-0.82984865
3740,(Bank,-3.0291655,0.6537536
3741,Russia)',-3.129638,0.6939314
3742,Amendments').,-2.4119892,0.89659214
3743,Duma,-1.1690215,-1.8615164
3744,replenish,0.4710791,0.32263422
3745,wallets,0.16414835,0.1014809
3746,identification.,-0.97416013,-0.37063214
3747,"Amendments,",-0.18952602,-1.6626397
3748,apply,3.4327347,1.2400129
3749,"money,",-0.28433177,-0.2065076
3750,transports,-0.052619103,-0.256764
3751,"cards,",-0.28679112,-0.29252052
3752,paying,0.28473842,-0.5104385
3753,meals.,-0.01763447,-0.43407127
3754,Amendments,-1.0748708,0.15217859
3755,restrict,2.293094,-0.36581865
3756,"used,",0.7636787,-0.7038739
3757,trafficking.,-0.1268578,-0.47239602
3758,Russian.,-0.33358932,-0.28072754
3759,noting,-0.5958511,1.2249203
3760,employer's,0.7434438,2.7630246
3761,complied,-0.23990795,-0.41530082
3762,with.,-0.10931184,-0.32364216
3763,"highlighted,",-0.9008938,-2.5819967
3764,legitimate,0.67376775,1.7956969
3765,interest,0.81190187,2.2315493
3766,"workplace,",-0.16168758,-0.77364725
3767,his/her,1.4555238,-2.547065
3768,override,1.9484233,-2.1702912
3769,"subject's,",1.0911925,-1.5345343
3770,6(1)(f),0.14198671,-1.0743932
3771,"freedoms,",0.45546833,-0.6573024
3772,appraisals,0.51764196,-0.29213807
3773,accessible,0.14298065,0.47986272
3774,place.,-0.015505617,0.44022164
3775,"Polish,",-0.6248317,-0.5571107
3776,insight,-0.7167271,1.6540139
3777,briefing,-0.69946283,1.4094534
3778,Insight,0.06467746,0.49996525
3779,Briefing'),-1.3097576,0.8305668
3780,views,-1.57464,-0.076010674
3781,('AI').,-1.7571312,-0.41008493
3782,maximising,-0.08593219,-0.9247362
3783,themselves,-0.02182944,-0.65215194
3784,AI.,0.055493027,0.5711196
3785,insurers,1.3146962,-1.1422565
3786,face,-0.14822094,-0.7189091
3787,restricted,1.8899014,-0.18238631
3788,societal,-0.070832916,-1.2033559
3789,"benefit,",0.13881005,-1.0412774
3790,datasets,0.13985732,-0.71475303
3791,machine-readable,0.25167596,-0.43846354
3792,format.,0.010052304,-0.3473721
3793,non-personal,0.5341291,-1.8064779
3794,applications,3.484545,-1.769224
3795,sometimes,2.42494,0.34633648
3796,concentrated,0.62240386,-0.37794724
3797,hands,0.72013503,-0.14759904
3798,expensive,1.6885066,-0.45254812
3799,Briefing,0.15927629,-0.8592506
3800,see,1.2699298,-0.11614756
3801,holistic,0.08300636,-0.009845269
3802,regulation.,0.053671766,0.20346475
3803,product,3.507673,0.5555974
3804,"liability,",0.60276103,-0.23696719
3805,complemented,0.055850886,-0.13537122
3806,frameworks.,0.35114482,0.5146829
3807,To,-0.84480643,-0.023340652
3808,uptake,0.07490239,0.9618508
3809,"burdens,",0.5021754,0.3389115
3810,"horizontal,",0.36624637,-0.7176607
3811,"proportionate,",0.573793,-0.6139919
3812,principles-based,0.97811526,-0.751402
3813,needed,0.73061866,-0.8436799
3814,builds,0.62089103,-0.7002462
3815,opined,-0.34973308,-0.500222
3816,currently,-0.2470255,0.37171903
3817,field,1.1887226,-0.3831997
3818,prudential,2.1990705,-0.47885084
3819,"regulation,",1.8230196,-0.66844565
3820,"competition,",1.5681089,-0.58431286
3821,closely,1.3903289,0.96587557
3822,consistency,1.5826951,0.5696225
3823,applying,0.057862222,-0.015799517
3824,single,-0.48986688,-1.8832495
3825,stipulated,-0.18417807,-2.4540133
3826,"legislation,",0.5513063,-1.6273608
3827,"reason,",0.4681758,-0.62497973
3828,(re)insurers,0.32408786,0.04100281
3829,liability,0.95611775,1.7457294
3830,regime,0.66906726,0.5478852
3831,kind,-0.17616838,0.13473943
3832,strict,-0.07197042,0.32515663
3833,compulsory,0.5707632,0.4402149
3834,scheme,0.27052635,-0.08320245
3835,work.,0.3676845,-0.53213936
3836,"Briefing,",0.37545753,-0.042313937
3837,similarity,0.6563649,-0.15318584
3838,met.,-0.12966304,0.3344438
3839,called,0.53194773,-0.024050688
3840,reviewed,0.8341567,-0.3454321
3841,creates,-0.036138188,-0.13782004
3842,"example,",0.1447177,0.5030173
3843,deployment,0.20502956,-0.52841854
3844,"ethical,",0.52275246,-0.39411616
3845,"trustworthy,",0.8426424,-0.2350099
3846,human-centric,0.6677191,-0.22615486
3847,"appropriate,",0.31051227,0.2976396
3848,"risk-based,",-0.13181454,0.05624772
3849,proportionate,-0.14327896,0.1958211
3850,proven,0.72353137,-0.25782585
3851,effects,1.5045203,0.6126246
3852,pose,0.85355175,-0.63020146
3853,"fairness,",1.9077021,-1.3804144
3854,"disclosure,",1.567655,-1.66098
3855,recommendation,0.6090863,0.3813589
3856,(SP),-2.5606203,0.22770031
3857,"800-210,",-2.6540236,0.052503854
3858,Control,-2.631377,-0.10788034
3859,Cloud,-2.2811973,-0.11968374
3860,presents,-0.8028921,-0.95488036
3861,toward,0.24127978,-0.34650156
3862,analysing,0.62458265,-0.28888506
3863,considerations,-0.0666045,-0.29677692
3864,"models,",0.048588924,0.53092635
3865,Infrastructure,-0.20620733,0.64329875
3866,"('IaaS'),",-0.41168517,0.08761401
3867,Platform,1.715508,-1.7568479
3868,"('PaaS'),",-0.57495946,-0.24203667
3869,Software,-0.46560988,-0.17477758
3870,('SaaS').,-0.6782439,-0.5764131
3871,"summarises,",-1.7751193,-1.1534585
3872,cloud's,0.22479409,-1.3927532
3873,"design,",-0.43698665,-0.51776516
3874,resource,-0.8275949,-2.380006
3875,"pooling,",-0.24344918,-2.0615664
3876,rapid,-0.016895993,-1.7209541
3877,"elasticity,",0.06749293,-1.3643528
3878,measured,0.45363274,-0.98804295
3879,"service,",1.2694805,-0.22506852
3880,"sharing,",0.114703916,-0.19543384
3881,proposes,0.4866037,0.22882216
3882,design,-0.51133084,0.30328518
3883,"IaaS,",-0.14529867,0.7051539
3884,"PaaS,",-0.10623302,0.9193748
3885,SaaS,-0.3103115,0.95508796
3886,future,1.5414351,-0.027290137
3887,implementations,-0.372497,-0.052975517
3888,systems.,1.141456,-0.37881577
3889,('EBA'),-2.1011994,0.8833935
3890,"launched,",-2.4672706,2.0036361
3891,revising,-0.21624087,1.2062167
3892,institutions.,0.19462825,0.46176726
3893,draft,-2.0795588,2.9017656
3894,2013/36/EU,0.1112867,0.0844862
3895,activity,1.1957519,0.76433504
3896,investment,-2.4573607,1.2018383
3897,setting,1.2337556,0.6882368
3898,institutions',0.59008676,0.634089
3899,strategies,-0.12701623,0.60517883
3900,combatting,-0.9924856,-1.0704503
3901,maintaining,0.6806332,-1.8515792
3902,stability,0.33582565,-0.8154573
3903,integrity,0.32949033,-0.912567
3904,non-transparent,-0.03595532,0.82096255
3905,structures,0.4699189,1.3188465
3906,undertake,-0.026744794,0.7404017
3907,connected,0.023141718,0.41215855
3908,"laundering,",0.21999806,-0.34913167
3909,crimes.,-0.21535327,-0.5115298
3910,alert,-0.24389482,1.4545597
3911,"whistleblowing,",-0.059382826,-0.109352306
3912,deadline,-0.8735096,0.27992094
3913,submission,-1.0811821,0.44667754
3914,('ADDC'),-1.36105,0.29226136
3915,Roadmap,-0.8028648,0.566719
3916,aligning,-0.44411063,0.37620953
3917,Trusted,-0.5549039,0.13054325
3918,Framework.,-1.5677966,-0.71073014
3919,ADDC,-0.99121803,-1.4473993
3920,interoperability,0.91342884,0.20666212
3921,jurisdictions,0.32258067,-0.25086123
3922,commonly,-0.42478377,-0.78475773
3923,re-used,0.50371516,-0.4745926
3924,"jurisdictions,",0.5620129,0.079892375
3925,experience,0.095778845,-0.02369541
3926,interacting,-0.015949236,-0.21084523
3927,boundaries.,-0.5390671,-0.9390423
3928,entertainment,0.5621643,-0.2442645
3929,trace,2.1383357,0.68490946
3930,classified,0.7962548,-0.046344496
3931,"consequences,",0.031771656,-0.52336067
3932,prevention,1.5447167,0.21244648
3933,"entry,",0.6057396,-0.5604172
3934,want,0.48442736,-0.47268268
3935,6(1)(e),-0.8150929,-0.5129033
3936,interest.,0.05281773,0.13386583
3937,"requirement,",0.47624713,-0.9363141
3938,moderate,1.0242836,-0.85037076
3939,specificities,0.031595953,-0.90503526
3940,"sphere,",-0.469699,-0.8798061
3941,nightclubs,-0.80013657,-0.86260694
3942,museums.,-0.9759836,-0.5019488
3943,minismisation,0.44476315,-0.9467485
3944,respected,1.4271328,-0.88755333
3945,infection.,-0.28736576,-0.2508787
3946,identiy,0.57273626,-0.47783902
3947,disproportionate.,0.5370663,0.48813057
3948,Ontario,-1.2308797,-0.66859776
3949,('IPC'),-0.9966512,-0.7604125
3950,Alert,-1.5574981,0.056709375
3951,"App'),",-1.4484301,2.8268957
3952,OPC,-0.45303863,-2.9993212
3953,IPC,0.53206146,-3.278717
3954,App,4.541885,-3.0251837
3955,"apps,",-0.16574897,-0.45554972
3956,"trust,",0.10032023,-1.0573754
3957,"de-identification,",-0.91908586,-1.9693853
3958,safeguards.,-0.038523164,-0.9835807
3959,robust,-0.15700416,-0.38421044
3960,"identities,",0.7879457,-0.22005959
3961,seek,1.24207,-0.64896137
3962,compel,0.72013724,-0.72860193
3963,"App,",0.07438728,-1.2003398
3964,undertaken,0.51071715,-1.3815721
3965,use.,-1.1139586,-0.31159574
3966,('ACSC'),-0.29909667,0.0044272314
3967,aged,-0.9425909,0.7440447
3968,campaigns.,-0.985744,-0.31442583
3969,"ACSC,",1.3401282,0.32284293
3970,backup,1.5002917,-0.30577475
3971,undergo,2.0129108,-0.6971967
3972,patching,1.9845765,-0.64599335
3973,"date,",0.78103703,-0.33119333
3974,antivirus,-0.4515663,0.21878873
3975,Commerce's,-2.9615498,-0.2080097
3976,('ITA'),-2.579856,1.6347896
3977,"updated,",-2.5598526,2.2149827
3978,frequently,-2.357473,1.8265961
3979,('FAQs'),-1.7580978,1.2383721
3980,"Shield'),",-3.049178,-0.5943409
3981,(C-311/18).,-0.8091769,-0.6999512
3982,ITA,-1.126384,-3.3273952
3983,relieve,-0.95930433,-0.96590513
3984,participants,-1.1071407,-0.94810516
3985,remains,2.0356998,-0.8772699
3986,committed,0.9185336,-0.71973884
3987,continuity,0.8921855,-0.4233969
3988,transatlantic,2.0290012,-0.06954365
3989,protections.,0.20459768,-0.9606366
3990,continued,-0.734661,-1.1214799
3991,demonstrates,0.7186099,0.76511556
3992,continues,3.1767025,-0.6844069
3993,administer,2.073118,-0.8295562
3994,"program,",1.2356683,-0.7050344
3995,self-certification,-0.15065119,-0.2464362
3996,re-certification,0.9894384,-0.41177723
3997,List.,-2.0138862,-1.5555923
3998,FAQs,-0.7268171,-0.66551286
3999,infographic,-0.94113445,0.35096058
4000,Infographic'),-0.93736804,0.08175926
4001,illustrating,0.054058358,-0.59297705
4002,Infographic,0.53601694,-1.4677389
4003,controller-processor,0.4433921,-0.5019661
4004,"agreement,",0.21499434,-0.31115758
4005,Slovenian.,-0.29140493,-0.21175018
4006,('ITI'),-1.6215302,1.4740222
4007,regulators,-0.6460901,1.121579
4008,negotiate,0.15475869,1.1638565
4009,successor,-0.09862199,1.5798044
4010,invalidation,-0.87608874,-0.08590733
4011,CJEU's,-1.7554756,-3.037529
4012,upholding,-1.4470636,-2.69937
4013,Contractual,-0.5074405,-0.767922
4014,Clauses,-0.28832316,-0.37277377
4015,('SCCs'),-0.13219355,-0.33809167
4016,"mechanism,",1.1968058,1.2514883
4017,goes,0.9433837,1.2597728
4018,governments,0.38897422,0.18191913
4019,fully,0.91222435,-1.0735929
4020,safely,1.125744,-1.5341058
4021,"mechanisms,",0.53976095,-0.023032159
4022,long-term,1.4285977,0.90046245
4023,viability,0.25418302,0.14114177
4024,SCCs,0.3343676,0.19329919
4025,uncertainty,-0.15773754,0.12647547
4026,harm.,-0.6955872,-0.59214556
4027,reached.,-0.48446453,0.2831815
4028,inadequate,-1.0295997,0.6133247
4029,App'),-1.470181,1.0077856
4030,('DPIA'),-0.18578295,-0.53646857
4031,arising,1.358766,-0.44255784
4032,ambiguities,1.1987311,-0.16761383
4033,constitutional,-0.33413276,-0.09463355
4034,App.,0.47955772,-0.83192426
4035,mitigated,0.086617865,-0.06980327
4036,"alone,",0.24591209,-1.0810766
4037,mere,0.087282546,-1.3071097
4038,mean,1.549134,-1.5748209
4039,"delegation,",0.6292619,1.3945502
4040,most,3.267222,1.2205698
4041,task,-0.25442278,0.8704129
4042,"Slovenian,",-0.64210904,-0.58727986
4043,Region,0.9097193,-0.49319547
4044,Southern,1.9305902,-0.40962002
4045,Denmark,2.4993699,-0.4520389
4046,"system,",0.39558238,-0.1253025
4047,pregnant,0.6978422,-0.8370506
4048,women's,0.84429175,-0.8497818
4049,pregnancy,2.5603356,-1.3748906
4050,"32(1),",0.15308936,-1.5179403
4051,"33(5),",0.14668417,-1.4692107
4052,34(2),-0.032531288,-1.3048191
4053,documentation,0.9734839,-0.081127286
4054,subjects.,0.9799591,-0.7515748
4055,"exposed,",1.1706955,-0.7204344
4056,deduced,0.8948862,-0.4537289
4057,exposed,1.272754,-0.6957987
4058,included.,-0.38287005,-0.19176184
4059,"breaches,",2.3329203,-1.1486896
4060,similar,0.6648833,-0.3244131
4061,breaches,3.5699208,-1.4879224
4062,"future,",0.76504725,-0.29623842
4063,possibly,0.78336483,-0.3969404
4064,Asia-Pacific,-2.1175303,-0.45377895
4065,Cooperation,-2.1528459,-0.068023905
4066,('APEC'),-2.1631515,0.5123715
4067,20,-1.6766795,0.9195927
4068,process-based,-0.56790763,2.5929718
4069,cybersecurity.,-0.6983449,-0.29041567
4070,five-function,-0.67366976,-0.4011238
4071,guide,-0.42009288,1.712718
4072,supplement,0.10003117,-0.20512632
4073,globally,0.34059882,-0.5827553
4074,good,0.4128255,-0.4300837
4075,reviews,0.10813088,-1.9523706
4076,APEC,1.7963085,-0.951893
4077,economies,2.067605,-0.5947116
4078,trends,1.1030395,-0.7426689
4079,"trade,",0.13725108,-0.886887
4080,align,0.37562597,0.48042607
4081,adopt,-0.16552971,1.7581127
4082,regional,-0.952882,-0.0060001826
4083,trade.,-1.1331702,-0.67452824
4084,('ANSPDCP'),-1.5560055,0.18656059
4085,RON,-1.1867124,1.0116628
4086,"9,680",-0.98908734,0.48587972
4087,"€2,000)",-2.8450894,0.6851959
4088,SC,-1.6147703,0.5848133
4089,Viva,-1.3381258,0.8412621
4090,IFN,-0.7348857,1.262067
4091,SA,-0.4456043,1.370178
4092,respond,3.0690954,2.0587242
4093,erasure,0.25448546,0.6545064
4094,17,-0.31238705,-0.37012035
4095,ANSPDCP,-1.3356054,-2.8399339
4096,operator,-0.58516836,-0.39405054
4097,(or,-0.41454974,-0.3469372
4098,reason,-0.12376337,-0.108041726
4099,provided).,-0.31632698,-0.288373
4100,12(3),0.21444969,-0.42064834
4101,"Romanian,",-0.95011294,-0.86867994
4102,('KISA'),-1.5428743,1.0481763
4103,casebook,-1.6175873,1.2201009
4104,professionals,-1.2988275,1.2274299
4105,Casebook'),-0.8112345,1.2179434
4106,variety,0.064676285,1.0550977
4107,raised,-0.2471592,-0.055419743
4108,Casebook,-0.8839863,-1.6819329
4109,chapters,-0.14078696,-0.894785
4110,deletion,1.0285903,-0.36751086
4111,CCTV,0.45399448,-1.2431979
4112,"Casebook,",-0.41851208,-0.5128629
4113,issuance,-1.6848525,0.66654503
4114,('AI'),0.16435546,0.41260338
4115,Framework').,-1.0843415,0.22624196
4116,consists,-1.0801548,0.015371349
4117,methodology,-0.21539208,0.3872025
4118,fairly,0.6988203,0.40346763
4119,toolkit,1.1969037,1.9757117
4120,practical,1.1127353,0.99901986
4121,audits,-0.42110285,-0.6377372
4122,accountability,-0.12545027,-1.8939366
4123,AI;,1.7862103,-2.1251287
4124,"lawfulness,",1.3055651,-1.074411
4125,systems;,0.6454717,-0.34591275
4126,"('DPO'),",0.08955585,-0.35015932
4127,specialists.,-0.18170978,-0.33868682
4128,"recommends,",-1.6428866,-1.099193
4129,"compliance,",0.40494847,0.10171367
4130,techniques,0.67262065,-0.18539877
4131,implementing,0.016492408,0.31954497
4132,starting,0.19427472,-0.088590965
4133,mapping,0.83930254,-0.0313364
4134,machine,1.649637,-0.38948262
4135,used.,1.2257242,-0.32145554
4136,Inspector,-1.1703751,-0.57592916
4137,('PDP'),-1.0492102,-0.35107327
4138,PDP,-0.2402012,-1.5268093
4139,launching,0.17669606,0.14094514
4140,process.,0.036700625,0.5436801
4141,"they,",0.5492619,-0.946196
4142,close,0.7234568,-0.5744002
4143,coordination,3.071126,-0.8220401
4144,target,0.838989,0.22731654
4145,"academia,",0.94658005,1.1077566
4146,"level,",0.35138533,0.033958815
4147,prepare,3.00161,0.3341116
4148,significantly,1.0390239,-0.9362092
4149,contribute,1.1151793,-0.9752772
4150,formation,0.02502585,-0.24326386
4151,approach.,-0.7506172,-0.16060326
4152,"Georgian,",-0.67969084,-0.5483456
4153,('OAIC'),-0.987543,0.4632545
4154,Notifiable,-1.9673511,0.4705775
4155,Breaches,-2.04541,0.38648108
4156,518,-0.8729515,-1.8059872
4157,"OAIC,",0.18922858,-0.22872347
4158,3%,-0.2448005,0.25041157
4159,decrease,0.22126544,0.7113716
4160,compared,0.5933396,0.5434667
4161,"months,",0.6594261,0.14233792
4162,malicious,1.4922333,0.4957495
4163,attacks,0.16783224,0.27996376
4164,cause,0.21583219,-0.92938113
4165,61%,0.68967605,-1.0885358
4166,"notifications,",0.36243233,-0.90658957
4167,accounted,-0.519265,-0.22606547
4168,34%,-0.81284386,-0.14933422
4169,breaches.,0.08470917,0.71986043
4170,highest,0.16214116,-1.0263492
4171,notifying,1.1946683,-0.995229
4172,22%,0.5249904,-0.7308804
4173,14%,-0.3507213,-0.9829833
4174,less,0.20911911,-0.8815784
4175,100,0.49882126,-0.53979796
4176,involved,1.4365611,0.69828874
4177,OAIC,-0.8724176,-1.623544
4178,My,-0.7373536,-0.9270851
4179,Records,-0.6329179,-1.0880265
4180,Crimes,-1.9177405,-0.6882063
4181,Enforcement,-2.2579675,-0.3101021
4182,('FinCEN'),-1.7708912,0.52558476
4183,Advisory'),-0.76096153,1.2805685
4184,cybercrime,-0.41056946,0.08063983
4185,cyber-enabled,0.00935479,0.06474875
4186,crime,1.8663485,0.597778
4187,"detecting,",1.1384952,-0.58790666
4188,"preventing,",1.272233,-0.70077103
4189,Coronavirus-related,1.1543461,-1.0538869
4190,targeting,0.36790714,-0.7843633
4191,exploitation,0.12289823,-0.9134602
4192,remote,0.058165774,-0.96878266
4193,platforms,0.22625142,-0.86351156
4194,"phishing,",0.6094622,-0.9096209
4195,"malware,",0.5625468,-0.85997546
4196,"extortion,",0.50821227,-0.7950412
4197,compromise,0.35895568,-1.418331
4198,emails,1.6989292,-1.8280408
4199,manipulation,-0.8051841,-1.1418298
4200,"documentation,",-0.6091031,-0.99363625
4201,incidents.,-1.5164084,-0.6097682
4202,('INCIBE'),-1.1167618,-0.18420598
4203,Guide'),-1.153708,1.280348
4204,industrial,-0.87183636,0.7944833
4205,sector.,-0.7979677,0.2946111
4206,INCIBE,-0.9905385,-1.7580689
4207,industries,-1.474194,-1.9331735
4208,adopting,-0.09080927,-0.66925204
4209,quickly,0.6827115,0.067846015
4210,stock,0.64380205,0.38539913
4211,"location,",0.13781297,-0.41539037
4212,headquarters,0.8178627,-1.1325585
4213,departments,0.8212661,-1.446743
4214,geographical,0.7100918,-1.4626577
4215,locations.,0.15143657,-1.4209884
4216,Guide,-1.0704608,-1.6051333
4217,why,-0.45144072,0.35364175
4218,"threats,",-0.04480042,-0.44125634
4219,awareness.,-0.0443916,-0.052989364
4220,Spanish.,-0.36091965,-0.31599218
4221,Swedish,-1.0072166,-0.8026479
4222,('Datainspektionen'),-0.87404186,-0.36954996
4223,camera,-0.21173425,0.9541975
4224,transport,-0.58884627,3.644678
4225,permit,0.0736615,-0.4042849
4226,exception,0.018679315,-0.11380521
4227,detecting,-0.20597538,0.84293085
4228,disturbances,-0.016338946,0.9984538
4229,accidents.,0.5238668,0.84172964
4230,exemption,-0.6467724,-1.5881243
