,words,x,y
2192,bipartisan,-1.2001336,1.7061744
2193,group,-0.5428025,3.2168896
2194,sending,-0.37443626,-1.2417175
2195,"('FTC'),",-2.7357416,-0.13464098
2196,Standard'),-1.9683133,0.5924877
2197,simplifies,-1.1816595,0.5280783
2198,accessing,3.3199773,-0.43945298
2199,permanent,2.8028307,-0.72459096
2200,sample,0.33777532,-1.3706673
2201,population,-0.49384537,-1.2310852
2202,('EGB'),-0.97479707,-1.2332104
2203,Inter-Regime,-1.7228749,-1.9955454
2204,System,-6.5348577,1.1226206
2205,"('SNIIRAM'),",-3.4733884,0.16130869
2206,entry,-0.46686888,0.6469007
2207,2019-774,-2.6092417,-0.5088189
2208,Organisation,-3.3301349,-3.6459596
2209,Transformation,-4.597977,-4.3666377
2210,System.,-1.8191192,-2.1807032
2211,aims,1.9786217,-2.7601707
2212,"Hub,",-0.7946617,-3.1892402
2213,"conditions,",0.06661493,-2.3430686
2214,context,2.052422,-2.014496
2215,low,-1.4488292,0.27235162
2216,impact,1.3028722,1.3169892
2217,privacy.,0.7938333,-2.1953423
2218,"research,",1.0383025,-0.8689334
2219,analysis,1.5205947,-1.6243463
2220,serve,0.6841547,0.41431302
2221,"interest,",1.8529425,-2.038357
2222,"EGB,",1.7470255,0.22451189
2223,SNIIRAM,1.0546179,0.43293506
2224,datamarts,0.7506226,0.7842942
2225,necessary.,0.46555,1.0847006
2226,"Research,",-0.66473955,-1.4815891
2227,Study,-1.0353383,-1.2660949
2228,Analysis,-0.9480491,-1.4249684
2229,('CESREES'),-0.2651899,-0.37372944
2230,authorisation,0.31078598,0.7788049
2231,obtained.,0.7471908,0.884272
2232,benefit,2.3779106,-1.0599794
2233,simplified,2.0945246,2.5819037
2234,"procedure,",0.3621233,2.027221
2235,"care,",-0.14836779,0.4288367
2236,comparative,-0.6640559,0.07967424
2237,"treatment,",0.46441686,-1.5581503
2238,description,-1.1014766,-1.0862026
2239,patient,-0.20660062,-2.8963566
2240,pathologies,-1.113418,-0.7558948
2241,treatment,0.13847098,-2.0311399
2242,plans.,-0.99583197,-0.26882973
2243,adds,-1.4561207,0.36650658
2244,manufacturers,-1.2433773,0.02147721
2245,collaborate,-0.85898775,-0.34493697
2246,laboratories.,-0.09198588,0.28737262
2247,accessed,2.4659328,2.590998
2248,extended,-0.30754012,0.5591297
2249,once,-1.7219764,-0.74353033
2250,maximum,-0.23529322,-0.17109106
2251,months.,-1.3226413,-0.49457592
2252,('BEUC'),-1.7552956,-0.28838474
2253,year,-1.388311,2.8687356
2254,anniversary,-1.7237713,-0.48757207
2255,GDPR,4.4970355,-5.2764425
2256,perspective,-0.19835113,-0.20349295
2257,organisations.,-0.073877744,-0.3823809
2258,show,-0.22467244,1.4872268
2259,effectiveness,0.010729995,0.019057363
2260,harmonised,-0.30336514,-0.5350252
2261,binding,-0.26139188,-0.3973467
2262,administrative,2.3905032,4.1296663
2263,cross,1.6649097,-2.1988027
2264,border,1.9317989,-1.8700813
2265,slow,-1.1051813,-0.2616884
2266,pace,-0.7469532,-0.22784819
2267,proceedings.,-0.53177613,-0.34368283
2268,makes,-1.5507369,0.87262714
2269,"recommendations,",-1.4742941,1.5255674
2270,"others,",1.2924944,-0.0026025965
2271,common,3.3852353,-1.0503559
2272,procedure,2.067006,-3.328168
2273,handle,1.4439503,1.1645638
2274,"('EDPB'),",-0.6417362,-4.0279684
2275,representing,1.4936584,-0.23269752
2276,"them,",1.9068575,-0.46812674
2277,eligible,0.6316895,1.2315756
2278,represent,0.58099216,1.1257422
2279,80,-0.6525348,-1.1344244
2280,GDPR.,0.3211279,-4.764285
2281,Merchants,-1.4533231,-0.5176617
2282,('CMB'),-0.85117865,-0.18428743
2283,reckless,0.0714658,-0.07230155
2284,applicants',-0.92858005,0.5136156
2285,CMB,-0.86666936,1.0300138
2286,over,1.9163765,2.5013516
2287,2014,-0.47537068,-1.2960464
2288,Decree,-3.687547,0.43162787
2289,49.265,-1.9334191,0.024394946
2290,Instituting,-1.7232426,-1.1068889
2291,Policy,-1.7882603,-4.2787285
2292,Branch,-1.1191268,-0.49672562
2293,13.709,-1.8210644,0.504897
2294,amended,-1.5998257,-2.7378027
2295,13.853,-1.9314789,0.3173652
2296,2019),-1.6437365,-0.08581878
2297,('LGPD'),-0.5421082,0.39610526
2298,Pernambuco.,-1.0204407,-0.40121755
2299,"49.265,",-2.98547,0.70491797
2300,"LGPD,",-1.280089,-1.4658636
2301,"('PEPDP'),",-1.3974047,-2.7533672
2302,outlining,0.30169067,-3.6087947
2303,various,-0.20559162,-1.7589749
2304,"principles,",-1.6088339,-2.3473632
2305,complying,1.8618953,-1.136895
2306,"practices,",3.0678322,-1.4479585
2307,"necessity,",0.43716478,-0.61995023
2308,"accountability,",2.8623226,0.9536662
2309,"non-discrimination,",-0.21894275,-0.12681472
2310,guaranteeing,0.93565524,0.16099826
2311,subjects',4.0750294,-1.106765
2312,free,3.6802087,0.86879766
2313,definitions,0.6703901,-0.69703394
2314,governance,2.3017933,-1.6025536
2315,powers,-0.40248314,-0.72989863
2316,PEPDP,-0.59247804,-0.56578714
2317,approving,-0.8167606,-0.8433114
2318,rules,3.1432354,-1.5159068
2319,Gibraltar,-1.4750738,0.832953
2320,('GRA'),-1.6529663,-0.22525828
2321,Royal,-1.865329,0.99195564
2322,"£5,000",-1.0065136,-0.53269506
2323,GRA,-1.9036595,2.316716
2324,pocketbook,0.84877646,0.84173256
2325,entries,0.4792258,0.7422196
2326,witness,0.29302204,1.3488703
2327,accounts,4.4827375,1.0245425
2328,subsequently,-0.7129855,0.85240847
2329,wrong,0.11442607,1.1471694
2330,recipient.,-0.62421745,-0.093903795
2331,criminal,7.3907623,1.9491547
2332,prosecutions,0.8152294,0.24225397
2333,posit,0.015617014,0.3709064
2334,distress,-0.4803515,0.17665696
2335,"breached,",-1.9721428,1.4875757
2336,processing.,1.1695608,-1.3480984
2337,Northern,-1.4742973,-1.0616571
2338,California,-4.61282,-5.284336
2339,San,-2.5265877,-0.75231606
2340,Jose,-3.2392142,-0.779096
2341,Division,-4.7700386,-0.030038193
2342,Court'),-4.0541935,-0.36407447
2343,"granted,",-3.8312802,-0.29992536
2344,Yahoo!,-1.9975823,0.89671266
2345,class,-3.0853105,0.99220043
2346,company's,1.2253262,0.025791155
2347,2016,1.2426803,0.05711602
2348,awarded,-2.0940888,3.745243
2349,attorneys',-2.0785627,1.6812838
2350,"fees,",-1.874513,1.8215141
2351,"costs,",-0.5767591,1.383572
2352,expenses,-1.4198349,1.4929682
2353,awards,-1.0167885,1.5928684
2354,representatives,-1.0827214,0.49023724
2355,suit,-1.6703068,0.28935298
2356,behalf,-1.6076058,0.74355876
2357,approved,-2.173511,0.42007163
2358,$117.5,-1.7407635,0.87934
2359,size,-1.5279981,0.010881924
2360,approximately,-1.796851,0.16793181
2361,195,-2.1251173,0.3321518
2362,re,-2.0585175,0.99790895
2363,Customer,-0.8256021,-0.74350065
2364,Sec.,-0.4706016,-0.6401941
2365,Breach,-0.7087201,0.12795213
2366,"Litig.,",-1.4341574,0.052139755
2367,"16-MD-02752-LHK,",-1.4523066,0.113018535
2368,Dist.,-0.5077425,0.17596652
2369,LEXIS,-0.5098048,0.18337807
2370,129939,-0.46562326,0.1795433
2371,(N.D.,-0.41708475,0.15536885
2372,Cal.,-0.44614694,0.17566563
2373,"22,",-0.77455854,0.014716673
2374,2020).,-0.5865791,0.014035298
2375,publication,1.4291468,2.4579833
2376,decisions.,-0.122208916,-0.6143885
2377,pseudonymise,0.7586202,0.41637436
2378,online.,0.84115225,0.026529443
2379,enforced,-0.22619529,2.0956066
2380,Advisory,-1.700157,2.3415225
2381,2020-01,-2.5650759,0.77197856
2382,Protocols,-2.8914971,0.6558228
2383,"Decisions,",-2.97476,0.2739151
2384,Resolutions,-2.4892995,0.4283467
2385,Orders,-1.7861725,1.4172752
2386,"Website,",-0.9447881,2.4338303
2387,limit,-0.41172078,1.6236285
2388,"cases,",-0.70185506,2.4072692
2389,"orders,",0.49332133,1.5301915
2390,disposed,-1.2159176,0.7348568
2391,finality.,-1.1875805,0.20845741
2392,Economic,-4.74895,-5.5130634
2393,Forum,-2.1951935,-0.64850754
2394,('WEF'),-2.3270159,-0.46579725
2395,white,-2.4544332,-0.31215763
2396,Paper'),-2.5878034,0.38981363
2397,human,3.8251858,0.8488234
2398,interaction.,-0.04163594,0.1619461
2399,focuses,1.2332761,0.12877478
2400,challenges,2.9914663,0.28203943
2401,norm,3.0747178,-0.5621239
2402,goal,1.0214419,-0.7162009
2403,redesign,0.4080727,-0.28003785
2404,aspects,-1.3600109,0.28148764
2405,"collection,",2.8352213,-0.56994677
2406,"use,",1.9697524,0.21360032
2407,retention,5.3639855,-5.0902214
2408,disclosure.,0.66316164,-0.2091328
2409,ethics,2.3158329,2.0904672
2410,dynamic,0.8064073,0.25707197
2411,proactive,-0.15117078,0.5769906
2412,responses,0.2795369,1.9727651
2413,reinforcement,-0.5778917,0.6756197
2414,unpredictable,0.42168987,0.06553983
2415,demands,0.39959192,-0.6277465
2416,rooted,0.06318873,-1.0669562
2417,punitive,0.5400702,-0.75046027
2418,"approaches,",3.0534544,-1.2921635
2419,generally,2.3727622,1.3512377
2420,looking,-1.0002854,0.22498325
2421,encourage,1.125022,-1.2835485
2422,norms,0.6140534,-0.62318575
2423,Michigan,-1.732669,-0.8425098
2424,Dana,-1.9411235,-0.7855167
2425,"Nessel,",-1.811903,-0.47523776
2426,MODOK,-3.91236,2.2418363
2427,"LLC,",-2.0478446,0.16906586
2428,California-based,-2.2404652,-0.22488849
2429,Voice,-2.2529132,-0.41593632
2430,Over,-2.3893282,-0.89602566
2431,('VOIP'),-1.9183441,-0.93363374
2432,voice,-0.91330206,0.97083133
2433,"provider,",-0.078069314,2.5001872
2434,exit,-0.9779866,0.63605297
2435,VoIP,-0.98847526,0.39201823
2436,telecom,-1.089985,0.020338412
2437,begin,-1.3803853,-0.77614224
2438,winding,-1.2148576,-0.66326576
2439,down,-1.5184174,-1.3240541
2440,conducted,4.1978655,7.397612
2441,illegal,0.14034781,1.3933344
2442,robocalls,-1.7545308,0.71861404
2443,Administration,-4.2499623,-1.1500608
2444,scams,-1.2892888,0.8413834
2445,auto-warranty,-1.403332,0.96038824
2446,"scams,",-1.3558189,1.4286801
2447,allegedly,-0.8440582,2.2013083
2448,carrying,1.4183547,2.1706634
2449,foreign,1.8691304,1.2095301
2450,robocall,-1.9955555,0.6758337
2451,traffic,-1.4725596,0.12923121
2452,residents,-0.071957834,-1.3589609
2453,Michigan.,-1.2068175,-1.16466
2454,"made,",-1.8553778,0.22420663
2455,announcement,-0.57440645,0.08257164
2456,ransomware,-1.6849343,0.72466034
2457,Penti,-1.4923121,2.2762363
2458,Giyim,-1.914269,1.975587
2459,Sanayi,-1.810839,1.5405786
2460,ve,-1.8428658,0.9666845
2461,Ticaret,-2.104857,0.13368535
2462,Anonim,-2.236314,-0.15903364
2463,Şirketi,-1.9395777,-0.6262958
2464,affiliates.,-0.97221774,-0.80804825
2465,12(5),-0.2931843,-1.1043689
2466,"illegally,",0.58415264,1.6252221
2467,persons,2.6365578,1.2241647
2468,KVKK.,-0.19303179,-0.4907393
2469,"affected,",-0.52494127,0.6097037
2470,"45,242",0.58908343,-0.6375216
2471,continue.,-1.0927149,1.1741416
2472,Fair,-2.5908017,-0.8956315
2473,('OFT'),-3.1340199,-0.5684755
2474,4,-8.557224,3.2033737
2475,Coordinator,-1.549199,-0.13054834
2476,combating,-0.9890104,-0.30344817
2477,financing,2.3320074,-2.9125018
2478,terrorism,0.90205246,-2.348326
2479,('AML/CFT'),-0.9260994,-0.419536
2480,Risk,-3.6435442,-0.6348349
2481,NRA'),-2.9501555,-1.9042591
2482,AML/CFT,2.2807105,-3.6134725
2483,Gibraltar.,-1.0412478,-1.309851
2484,NRA,-1.1151348,2.414318
2485,identifies,-2.4433765,1.7336714
2486,money,0.5151122,3.4718091
2487,"('ML'),",-2.2608852,0.8846453
2488,terrorist,-0.011134047,-0.3853612
2489,"('TF'),",-1.1650369,-0.1836044
2490,proliferation,-0.55027115,-1.0128781
2491,('PF'),-0.11113901,0.10800961
2492,vulnerabilities,2.841208,0.7697665
2493,concentrating,-0.27555075,0.38638407
2494,sectors,-0.70029825,-1.0066527
2495,ledger,-0.22784509,-0.18408379
2496,"gambling,",-0.40021467,-0.10833576
2497,"auditing,",0.12536807,-0.023611465
2498,estate.,0.18332474,0.17521094
2499,OFT,-0.95292354,1.9809158
2500,urged,1.206975,3.287702
2501,ensuring,5.294348,0.26374495
2502,"prevent,",4.0614495,0.87520015
2503,"detect,",1.0016114,-0.6657402
2504,disclosures,0.38186368,-1.1195648
2505,agencies,-0.47339666,-0.23814301
2506,occurrence,-0.5128186,-1.5020993
2507,"ML,",-0.4171978,-1.5478748
2508,"TF,",0.047360435,-1.5697421
2509,PF,-0.079317495,-1.2596453
2510,suspicion,0.88716125,-1.6154766
2511,Affairs,-4.2296534,-4.3198633
2512,Ministry'),-4.212501,-1.4400886
2513,Statement'),-3.5585756,-1.9929199
2514,('RadarCOVID'),-0.9956981,0.6049899
2515,succesfully,-0.6519169,1.4336976
2516,passed,0.24834657,1.5641305
2517,trial,1.3631178,2.919628
2518,"period,",2.825111,0.9798613
2519,objectives,1.6108543,2.946018
2520,set.,-0.73441637,0.7760002
2521,RadarCOVID,-0.6030186,1.4858079
2522,high,3.0523503,-1.2569429
2523,technical,5.540024,0.8003385
2524,respects,0.24556683,0.0060351784
2525,regard.,-0.7958594,0.18073505
2526,cannot,7.891472,3.1739767
2527,decentral,-0.29881665,0.8636728
2528,detailed,1.167959,0.5556843
2529,uses,5.762027,5.0150814
2530,end,-1.8223453,1.2973734
2531,device's,-1.4995062,2.3199174
2532,Bluetooth,-0.709384,2.814981
2533,"connection,",-1.3334016,2.4284632
2534,phones,0.004699662,3.477653
2535,emit,-0.35840037,1.0743456
2536,observe,-0.4628053,0.88589513
2537,identifiers,0.9555629,-0.69639355
2538,periodically.,-0.6433251,1.5810502
2539,possible,1.1826587,-2.4489083
2540,infection,2.5525286,-2.1254585
2541,voluntary.,-0.43044752,1.2135096
2542,next,0.7246033,1.2163903
2543,autonomous,0.43182486,-0.83455545
2544,"communities,",-0.18396619,-0.7728226
2545,functional,-0.62507844,-0.08932638
2546,version,-1.8273752,1.2469592
2547,tool,2.4500515,0.12489793
2548,ready,0.6916708,3.2446046
2549,mid-August.,-0.31164095,1.629351
2550,Rhineland-Palatinate,-0.7200156,-0.76284397
2551,('LfDI,-0.6961184,-0.08660045
2552,Rheinland-Pfalz'),-0.58404714,-0.023815503
2553,calling,-2.1614368,-0.6467365
2554,visiting,0.14489526,0.23503128
2555,"restaurants,",1.4498843,-0.36541176
2556,"hairdressers,",0.76539594,0.5449042
2557,games,0.88212407,0.68394935
2558,libraries,1.0013546,0.64154005
2559,inappropriate,0.42089647,0.4587389
2560,purposes.,-0.1835259,0.28632668
2561,LfDI,-2.3927252,1.5289743
2562,Rheinland-Pfalz,-2.1978285,1.2401614
2563,conclusions,0.38338226,-0.4210275
2564,leisure,0.78645456,0.42454517
2565,behavior,0.5247457,-0.31531465
2566,"customers,",1.2743647,-1.0473017
2567,lists,0.91112584,1.030095
2568,recently,-1.4982688,1.740833
2569,fire,-0.093729645,1.4361593
2570,isolated,-0.027683109,0.68286836
2571,"regulations,",1.3684059,-1.8235258
2572,"bans,",0.060457595,-0.6704036
2573,special,0.64419484,-1.5626326
2574,"prosecution,",0.79523,0.7237306
2575,event,3.7020733,-2.6075091
2576,offenses,0.4952629,-1.0556755
2577,condition,1.8314264,-1.7045405
2578,procedural,1.085785,0.01892846
2579,"guarantees,",-0.105643824,-0.6999559
2580,judicial,-0.7317903,-0.32097778
2581,liberty,0.41584784,-0.1659057
2582,accepted,0.02587779,-0.13370973
2583,successful,-0.5722082,-0.1130773
2584,protection.,2.2457206,-2.6189353
2585,Supervisor,-2.6607068,-1.4591877
2586,('EDPS'),-2.6424012,-1.4955716
2587,blogpost,-3.7757082,-1.0764903
2588,Blogpost'),-4.247051,-1.5142754
2589,quantum,1.594969,2.6454067
2590,cryptography,-0.9166068,2.6360724
2591,scientific,0.9956284,0.8619197
2592,developments.,-0.99552846,-0.18328421
2593,Blogpost,-0.5634448,3.9095702
2594,explains,-0.99222374,0.3886707
2595,"issues,",-0.76055807,1.2289617
2596,computers,1.6167849,3.3642092
2597,speed,-0.9984199,2.895309
2598,advantage,0.63976806,2.9940102
2599,classical,-1.2991731,1.9499688
2600,communications.,1.12702,-2.3572052
2601,break,0.5990191,0.45097092
2602,"cryptography,",0.39104924,1.7668859
2603,undermining,0.8263036,-0.080739275
2604,core,0.29566616,0.07028286
2605,protocols.,-0.54025733,0.2920464
2606,quantum-safe,-0.9914034,3.9131165
2607,"computers,",0.9780576,2.1965811
2608,yet,0.19795883,0.50978875
2609,standardised,0.19395457,0.45533815
2610,"currently,",-0.23977113,0.77307606
2611,long,1.1765913,1.610318
2612,absolute,0.18754022,-1.2146217
2613,retrospective,2.3224294,-1.1347123
2614,decryption.,-0.8834949,-0.86922574
2615,Chilean,-1.787568,-0.74157494
2616,Transparency,-1.8600937,-2.7587647
2617,('CPLT'),-1.4307753,-0.55307806
2618,Undersecretariat,-1.2512327,0.10726031
2619,Telecommunications',-0.36246532,0.032179944
2620,('SUBTEL'),0.19395845,-0.2523157
2621,disclose,2.8349917,-4.3862743
2622,large,1.1177001,-1.9675978
2623,amounts,2.2183425,-0.6714345
2624,SUBTEL.,1.5505081,-1.0392312
2625,CPLT,-3.4782233,2.9407105
2626,SUBTEL,-2.4205375,2.284554
2627,carry,3.0064483,-1.953004
2628,"study,",0.0065860986,1.2814134
2629,"secondly,",-1.0283172,2.569404
2630,tender,-1.2586677,1.9759389
2631,minimum,1.4689782,0.16467564
2632,"internet,",-0.5781138,1.1370665
2633,collecting,2.782148,1.93818
2634,user,8.61903,-1.268483
2635,install,-0.5236737,1.1349874
2636,cell,-0.6854489,1.3165147
2637,"speed,",0.060640868,2.007778
2638,deliver,0.25703764,0.5751658
2639,necessity,-0.54723823,3.3790298
2640,proportionality,-0.8446038,2.668977
2641,"respected,",0.4183278,0.8693526
2642,"only,",0.9092013,-1.0006598
2643,19.628,-0.8069701,-0.94050163
2644,Private,-1.4302751,-1.0241045
2645,Life,-1.4059063,-0.93592304
2646,1999,-1.1401348,-0.6673263
2647,"same,",0.93232214,0.24261966
2648,initiative,-0.064859316,1.665593
2649,discussion,-0.7514052,1.8799396
2650,"Parliament,",-0.64749604,1.3724042
2651,modernise,-0.41913456,0.67384654
2652,gaps,1.8495232,-0.17237797
2653,framework.,-0.7511609,0.41597372
2654,Hamburg,-0.57089067,-1.2474097
2655,('HmbBfDI'),-0.88595676,-0.4874085
2656,legislators,-1.3195407,0.028364062
2657,HmbBfDI,-1.4546148,1.8546813
2658,massive,1.7673346,0.67956185
2659,reserve,1.819921,0.9380663
2660,aid,3.4123762,-0.087291196
2661,fulfillment,-0.36184904,-0.9094578
2662,tasks,2.9473515,-4.1294494
2663,knowledge,2.3482928,-0.3743501
2664,purpose.,-1.0700027,0.48027885
2665,possibility,-1.317988,1.8957912
2666,largely,-0.049110454,-0.2252139
2667,unrestricted,-0.5147823,-0.37448007
2668,Criminal,-2.0033908,-2.297923
2669,Procedure,-2.0998526,-2.5131133
2670,(implementing,-1.0564567,-1.3301609
2671,GDPR),0.15404055,-0.47433034
2672,corresponding,1.2900313,-0.16673002
2673,insofar,1.7105685,0.07897584
2674,punish,0.80487365,1.1443192
2675,offences,-0.34778956,0.7254769
2676,"offences,",-0.9864156,0.165927
2677,proportionality.,-1.6130562,-0.3980221
2678,Dutch,-0.45372576,-0.49074546
2679,('AP'),-0.35663143,0.018724227
2680,(',-1.6027051,0.7292256
2681,Results'),-1.4715961,0.78133136
2682,smart,-2.0246294,0.412647
2683,cities.,-0.9799028,0.69391924
2684,AP,-2.6170726,1.3989439
2685,citizens',1.6444111,-0.37495595
2686,spaces,1.9070241,-0.05466813
2687,technologies,4.255783,-3.6393938
2688,"sensors,",-0.1572039,0.37712693
2689,requested,3.792003,-1.7830048
2690,('DPIA').,-1.7567888,-1.6607486
2691,municipalities,0.13328649,1.0416285
2692,indicate,2.303757,3.159741
2693,review,1.1578631,-3.4426267
2694,"DPIAs,",-0.6421577,-0.8997842
2695,weeks,0.41683772,-1.1511391
2696,consultation.,-0.90909874,-0.19038513
2697,expects,-0.73833936,3.3716574
2698,complete,0.013129523,3.1400173
2699,"summer,",-0.050300375,1.0755577
2700,Commissioner'),-4.4933143,-1.4798931
2701,answering,0.6091284,2.3982122
2702,referred,-3.198909,2.0921052
2703,thermal,-0.3362242,0.23920904
2704,cameras,-0.9394633,0.11551638
2705,allowed,4.8966303,4.317166
2706,pursuant,1.2869473,-0.37192053
2707,minimisation,4.337108,-2.16618
2708,fulfilled.,0.20617914,0.10428633
2709,conducting,-1.1993552,-0.50676405
2710,diagnostic,-2.312434,0.4762888
2711,"tests,",-2.5194623,0.035562247
2712,absence,-2.3419511,-0.9706142
2713,decrees,-1.856699,-1.020634
2714,tests,2.1557484,0.9506814
2715,employer,0.5041799,1.1126835
2716,oblige,0.28351697,1.2480584
2717,give,0.7198586,-0.09175687
2718,"purpose,",1.2603085,1.1396512
2719,employment,-0.35760424,0.26859286
2720,expression,0.09978315,1.2207084
2721,will.,-0.95996314,0.68164694
2722,('VDAI'),-2.554226,-0.41787866
2723,Description'),-1.4895176,-1.8198031
2724,submitting,0.6304653,-1.1735408
2725,requests,5.6959,-0.95440024
2726,Binding,-1.676368,-1.6308454
2727,Corporate,-1.4866652,-2.002888
2728,Rules,-1.4976342,-1.9838421
2729,('BCR').,-2.5329742,0.030596994
2730,Description,-1.2103393,1.4525799
2731,applies,0.83626515,2.6548235
2732,countries,5.4024963,-3.972681
2733,Articles,0.46704423,-3.6384628
2734,46(2)(b),-0.01403918,-1.5457563
2735,47,-0.5353601,-1.3440173
2736,do,8.178556,3.020533
2737,belong,-0.3765811,1.8917029
2738,BCR,-0.6697847,-0.30309263
2739,approval.,-1.185418,0.23934057
2740,"covers,",-1.1964508,0.7176156
2741,obligations,5.804242,-0.53173935
2742,VDAI.,-0.03365831,-0.2584804
2743,p.,0.19566448,0.4442749
2744,18,-0.6118505,0.81983864
2745,blog,-0.71556914,1.3335739
2746,OPCNZ,-1.3137498,7.587859
2747,Case,0.5251477,2.6696618
2748,affect,1.0267944,0.3097986
2749,existing,3.6969876,1.4302241
2750,adequacy,0.23066951,-3.1102855
2751,since,2.0657444,0.04791662
2752,2012.,-0.60887116,0.6164624
2753,influence,0.109013446,0.5384729
2754,likely,1.9743631,2.9029462
2755,flows.,-0.18693131,-0.49436232
2756,consideration,1.099026,-2.1126041
2757,clauses,-0.46040902,-1.2353003
2758,limits,-1.0615721,-0.31872594
